时间,报警阈值(米),报警点名称,报警点X(米),报警点Y(米),报警点Z(米),标签X(米),标签Y(米),标签Z(米),标签号,
"2026-01-21 16:14:11.584",0.300,"墙壁电源",2.440,2.570,0.970,2.477,2.836,0.879,"T0",
"2026-01-21 16:14:11.684",0.300,"墙壁电源",2.440,2.570,0.970,2.468,2.839,0.880,"T0",
"2026-01-21 16:14:11.784",0.300,"墙壁电源",2.440,2.570,0.970,2.467,2.844,0.880,"T0",
"2026-01-21 16:14:11.884",0.300,"墙壁电源",2.440,2.570,0.970,2.487,2.849,0.888,"T0",
"2026-01-21 16:14:13.284",0.300,"墙壁电源",2.440,2.570,0.970,2.595,2.804,0.976,"T0",
"2026-01-21 16:14:13.384",0.300,"墙壁电源",2.440,2.570,0.970,2.605,2.720,1.058,"T0",
"2026-01-21 16:14:13.484",0.300,"墙壁电源",2.440,2.570,0.970,2.566,2.653,1.132,"T0",
"2026-01-21 16:14:13.584",0.300,"墙壁电源",2.440,2.570,0.970,2.518,2.557,1.220,"T0",
"2026-01-21 16:14:15.833",0.300,"焊把钳下端",3.020,1.150,1.560,2.764,1.158,1.466,"T1",
"2026-01-21 16:14:15.935",0.300,"焊把钳下端",3.020,1.150,1.560,2.815,1.135,1.481,"T1",
"2026-01-21 16:14:16.033",0.300,"焊把钳下端",3.020,1.150,1.560,2.877,1.103,1.503,"T1",
"2026-01-21 16:14:16.134",0.300,"焊把钳下端",3.020,1.150,1.560,2.932,1.070,1.528,"T1",
"2026-01-21 16:14:16.234",0.300,"焊把钳下端",3.020,1.150,1.560,2.978,1.040,1.550,"T1",
"2026-01-21 16:14:16.334",0.300,"焊把钳下端",3.020,1.150,1.560,3.004,1.016,1.564,"T1",
"2026-01-21 16:14:16.435",0.300,"焊把钳下端",3.020,1.150,1.560,3.002,1.001,1.574,"T1",
"2026-01-21 16:14:16.534",0.300,"焊把钳下端",3.020,1.150,1.560,2.975,0.993,1.582,"T1",
"2026-01-21 16:14:16.633",0.300,"焊把钳下端",3.020,1.150,1.560,2.926,0.988,1.588,"T1",
"2026-01-21 16:14:16.734",0.300,"焊把钳下端",3.020,1.150,1.560,2.873,0.982,1.592,"T1",
"2026-01-21 16:14:16.834",0.300,"焊把钳下端",3.020,1.150,1.560,2.822,0.974,1.595,"T1",
"2026-01-21 16:14:18.434",0.300,"焊把钳下端",3.020,1.150,1.560,2.917,1.057,1.305,"T1",
"2026-01-21 16:14:18.534",0.300,"焊把钳下端",3.020,1.150,1.560,2.972,1.074,1.287,"T1",
"2026-01-21 16:14:18.784",0.300,"焊把钳下端",3.020,1.150,1.560,2.858,1.236,1.443,"T0",
"2026-01-21 16:14:18.884",0.300,"焊把钳下端",3.020,1.150,1.560,2.954,1.236,1.419,"T0",
"2026-01-21 16:14:18.984",0.300,"焊把钳下端",3.020,1.150,1.560,3.051,1.249,1.397,"T0",
"2026-01-21 16:14:19.085",0.300,"焊把钳下端",3.020,1.150,1.560,3.141,1.263,1.384,"T0",
"2026-01-21 16:14:23.485",0.300,"焊把钳下端",3.020,1.150,1.560,3.157,1.202,1.815,"T0",
"2026-01-21 16:14:23.583",0.300,"焊把钳下端",3.020,1.150,1.560,3.132,1.204,1.802,"T0",
"2026-01-21 16:14:23.683",0.300,"焊把钳下端",3.020,1.150,1.560,3.119,1.197,1.793,"T0",
"2026-01-21 16:14:23.784",0.300,"焊把钳下端",3.020,1.150,1.560,3.103,1.192,1.799,"T0",
"2026-01-21 16:14:23.884",0.300,"焊把钳下端",3.020,1.150,1.560,3.097,1.178,1.801,"T0",
"2026-01-21 16:14:23.985",0.300,"焊把钳下端",3.020,1.150,1.560,3.100,1.140,1.802,"T0",
"2026-01-21 16:14:24.085",0.300,"焊把钳下端",3.020,1.150,1.560,3.102,1.075,1.808,"T0",
"2026-01-21 16:14:24.182",0.300,"焊把钳下端",3.020,1.150,1.560,3.113,1.011,1.800,"T0",
"2026-01-21 16:14:24.584",0.300,"焊把钳下端",3.020,1.150,1.560,3.075,0.925,1.697,"T0",
"2026-01-21 16:14:24.883",0.300,"焊把钳下端",3.020,1.150,1.560,2.978,0.894,1.428,"T0",
"2026-01-21 16:14:24.984",0.300,"焊把钳下端",3.020,1.150,1.560,2.896,0.933,1.444,"T0",
"2026-01-21 16:14:25.084",0.300,"焊把钳下端",3.020,1.150,1.560,2.831,0.964,1.462,"T0",
"2026-01-21 16:14:25.334",0.300,"焊把钳下端",3.020,1.150,1.560,3.275,1.150,1.447,"T1",
"2026-01-21 16:14:25.434",0.300,"焊把钳下端",3.020,1.150,1.560,3.267,1.077,1.458,"T1",
