rangetime(ms),tag_ID,x(m),y(m),z(m),range0(m),range1(m),range2(m),range3(m),range4(m),range5(m),range6(m),range7(m),rx_pwr(dBm),accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,roll,pitch,yaw
2026-01-21 16:21:07.369,Tag 1,1.753,2.764,0.0,3.09,2.92,1.21,2.13,2.99,3.18,1.58,2.18,-78.74,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.369,Tag 0,1.679,1.253,0.916,2.25,2.04,2.14,2.58,2.44,2.36,3.0,2.4,-77.11,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.419,Tag 1,1.761,2.708,0.0,3.07,2.88,1.21,2.12,2.99,3.19,1.58,2.17,-78.68,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.419,Tag 0,1.679,1.253,0.916,2.25,2.04,2.14,2.58,2.44,2.36,3.0,2.4,-77.11,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.468,Tag 1,1.761,2.708,0.0,3.07,2.88,1.21,2.12,2.99,3.19,1.58,2.17,-78.68,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.468,Tag 0,1.67,1.239,0.91,2.23,2.06,2.1,2.48,2.43,2.41,2.89,2.4,-77.28,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.519,Tag 1,1.765,2.657,0.0,3.05,2.83,1.22,2.1,2.98,3.22,1.6,2.17,-79.01,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.519,Tag 0,1.67,1.239,0.91,2.23,2.06,2.1,2.48,2.43,2.41,2.89,2.4,-77.28,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.570,Tag 1,1.765,2.657,0.0,3.05,2.83,1.22,2.1,2.98,3.22,1.6,2.17,-79.01,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.570,Tag 0,1.66,1.237,0.899,2.2,2.08,2.1,2.55,2.42,2.41,2.94,2.42,-77.75,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.620,Tag 1,1.769,2.611,0.0,3.09,2.79,1.23,2.09,2.99,3.25,1.6,2.18,-78.98,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.620,Tag 0,1.66,1.237,0.899,2.2,2.08,2.1,2.55,2.42,2.41,2.94,2.42,-77.75,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.668,Tag 1,1.769,2.611,0.0,3.09,2.79,1.23,2.09,2.99,3.25,1.6,2.18,-78.98,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.668,Tag 0,1.647,1.238,0.881,2.18,2.08,2.12,2.6,2.4,2.41,2.96,2.45,-78.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.719,Tag 1,1.775,2.573,-0.0,3.19,2.75,1.23,2.07,2.99,3.27,1.61,2.16,-78.86,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.719,Tag 0,1.647,1.238,0.881,2.18,2.08,2.12,2.6,2.4,2.41,2.96,2.45,-78.0,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.769,Tag 1,1.775,2.573,-0.0,3.19,2.75,1.23,2.07,2.99,3.27,1.61,2.16,-78.86,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.769,Tag 0,1.634,1.235,0.872,2.17,2.06,2.14,2.64,2.39,2.41,2.85,2.46,-77.72,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.819,Tag 0,1.634,1.235,0.872,2.17,2.06,2.14,2.64,2.39,2.41,2.85,2.46,-77.72,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.820,Tag 1,1.803,2.539,0.091,3.25,2.74,1.22,2.05,2.99,3.2,1.63,2.15,-78.88,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.868,Tag 0,1.62,1.231,0.862,2.14,2.07,2.15,2.62,2.38,2.41,2.77,2.47,-77.8,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.868,Tag 1,1.803,2.539,0.091,3.25,2.74,1.22,2.05,2.99,3.2,1.63,2.15,-78.88,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.918,Tag 0,1.62,1.231,0.862,2.14,2.07,2.15,2.62,2.38,2.41,2.77,2.47,-77.8,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.918,Tag 1,1.847,2.508,0.207,3.32,2.72,1.22,2.04,2.99,3.15,1.63,2.16,-78.92,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.968,Tag 1,1.847,2.508,0.207,3.32,2.72,1.22,2.04,2.99,3.15,1.63,2.16,-78.92,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:07.968,Tag 0,1.602,1.23,0.847,2.12,2.08,2.17,2.66,2.37,2.42,2.7,2.47,-77.6,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.019,Tag 0,1.602,1.23,0.847,2.12,2.08,2.17,2.66,2.37,2.42,2.7,2.47,-77.6,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.019,Tag 1,1.903,2.484,0.338,3.38,2.71,1.21,2.03,2.99,3.11,1.64,2.15,-78.8,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.068,Tag 0,1.583,1.231,0.83,2.11,2.08,2.18,2.69,2.37,2.42,2.65,2.48,-77.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.068,Tag 1,1.903,2.484,0.338,3.38,2.71,1.21,2.03,2.99,3.11,1.64,2.15,-78.8,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.119,Tag 0,1.583,1.231,0.83,2.11,2.08,2.18,2.69,2.37,2.42,2.65,2.48,-77.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.119,Tag 1,1.97,2.464,0.481,3.42,2.7,1.21,2.02,2.99,3.08,1.64,2.15,-78.73,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.169,Tag 1,1.97,2.464,0.481,3.42,2.7,1.21,2.02,2.99,3.08,1.64,2.15,-78.73,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.169,Tag 0,1.566,1.221,0.82,2.1,2.09,2.19,2.7,2.36,2.42,2.61,2.49,-77.65,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.220,Tag 1,2.047,2.449,0.633,3.47,2.69,1.21,2.01,2.99,3.05,1.64,2.16,-79.03,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.220,Tag 0,1.566,1.221,0.82,2.1,2.09,2.19,2.7,2.36,2.42,2.61,2.49,-77.65,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.269,Tag 0,1.552,1.208,0.818,2.09,2.09,2.2,2.72,2.36,2.42,2.58,2.5,-77.61,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.269,Tag 1,2.047,2.449,0.633,3.47,2.69,1.21,2.01,2.99,3.05,1.64,2.16,-79.03,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.320,Tag 1,2.129,2.434,0.792,3.5,2.68,1.21,2.01,2.99,3.11,1.63,2.16,-78.89,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.320,Tag 0,1.552,1.208,0.818,2.09,2.09,2.2,2.72,2.36,2.42,2.58,2.5,-77.61,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.369,Tag 0,1.54,1.198,0.815,2.09,2.09,2.21,2.67,2.36,2.42,2.55,2.5,-77.5,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.369,Tag 1,2.129,2.434,0.792,3.5,2.68,1.21,2.01,2.99,3.11,1.63,2.16,-78.89,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.420,Tag 0,1.54,1.198,0.815,2.09,2.09,2.21,2.67,2.36,2.42,2.55,2.5,-77.5,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.420,Tag 1,2.2,2.421,0.868,3.54,2.67,1.21,2.01,2.99,3.19,1.63,2.16,-79.04,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.468,Tag 0,1.527,1.193,0.814,2.08,2.09,2.21,2.63,2.36,2.41,2.52,2.5,-77.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.468,Tag 1,2.2,2.421,0.868,3.54,2.67,1.21,2.01,2.99,3.19,1.63,2.16,-79.04,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.518,Tag 0,1.527,1.193,0.814,2.08,2.09,2.21,2.63,2.36,2.41,2.52,2.5,-77.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.519,Tag 1,2.265,2.409,0.924,3.58,2.66,1.22,2.01,2.99,3.26,1.62,2.16,-78.89,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.569,Tag 0,1.519,1.188,0.814,2.08,2.1,2.19,2.59,2.35,2.41,2.5,2.5,-77.48,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.569,Tag 1,2.265,2.409,0.924,3.58,2.66,1.22,2.01,2.99,3.26,1.62,2.16,-78.89,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.619,Tag 0,1.519,1.188,0.814,2.08,2.1,2.19,2.59,2.35,2.41,2.5,2.5,-77.48,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.619,Tag 1,2.325,2.397,0.969,3.61,2.65,1.22,2.0,2.99,3.31,1.61,2.17,-78.82,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.669,Tag 1,2.325,2.397,0.969,3.61,2.65,1.22,2.0,2.99,3.31,1.61,2.17,-78.82,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.669,Tag 0,1.512,1.187,0.812,2.07,2.1,2.19,2.69,2.35,2.4,2.48,2.49,-77.52,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.719,Tag 0,1.512,1.187,0.812,2.07,2.1,2.19,2.69,2.35,2.4,2.48,2.49,-77.52,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.719,Tag 1,2.38,2.386,1.008,3.63,2.65,1.22,2.0,2.99,3.37,1.61,2.17,-78.56,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.769,Tag 1,2.38,2.386,1.008,3.63,2.65,1.22,2.0,2.99,3.37,1.61,2.17,-78.56,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.769,Tag 0,1.505,1.191,0.805,2.07,2.1,2.22,2.78,2.36,2.39,2.47,2.48,-77.55,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.819,Tag 1,2.428,2.376,1.038,3.65,2.66,1.23,2.0,2.99,3.42,1.61,2.18,-78.6,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.819,Tag 0,1.505,1.191,0.805,2.07,2.1,2.22,2.78,2.36,2.39,2.47,2.48,-77.55,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.870,Tag 0,1.5,1.189,0.806,2.06,2.11,2.24,,2.35,2.37,2.45,2.47,-77.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.870,Tag 1,2.428,2.376,1.038,3.65,2.66,1.23,2.0,2.99,3.42,1.61,2.18,-78.6,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.919,Tag 1,2.471,2.368,1.064,3.66,2.66,1.23,2.0,2.99,3.45,1.61,2.18,-78.88,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.919,Tag 0,1.5,1.189,0.806,2.06,2.11,2.24,,2.35,2.37,2.45,2.47,-77.59,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.968,Tag 1,2.471,2.368,1.064,3.66,2.66,1.23,2.0,2.99,3.45,1.61,2.18,-78.88,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:08.968,Tag 0,1.494,1.186,0.808,2.07,2.11,2.25,2.85,2.35,2.37,2.45,2.47,-77.4,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.019,Tag 0,1.494,1.186,0.808,2.07,2.11,2.25,2.85,2.35,2.37,2.45,2.47,-77.4,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.019,Tag 1,2.504,2.365,1.085,3.67,2.66,1.23,2.01,3.0,3.47,1.61,2.18,-79.25,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.069,Tag 0,1.49,1.182,0.812,2.06,2.1,2.24,2.84,2.34,2.37,2.44,2.47,-77.24,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.069,Tag 1,2.504,2.365,1.085,3.67,2.66,1.23,2.01,3.0,3.47,1.61,2.18,-79.25,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.120,Tag 0,1.49,1.182,0.812,2.06,2.1,2.24,2.84,2.34,2.37,2.44,2.47,-77.24,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.120,Tag 1,2.53,2.364,1.101,3.6,2.66,1.23,2.0,3.0,3.48,1.6,2.19,-78.94,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.169,Tag 1,2.53,2.364,1.101,3.6,2.66,1.23,2.0,3.0,3.48,1.6,2.19,-78.94,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.169,Tag 0,1.487,1.177,0.816,2.06,2.1,2.24,2.73,2.33,2.38,2.43,2.49,-77.74,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.219,Tag 0,1.487,1.177,0.816,2.06,2.1,2.24,2.73,2.33,2.38,2.43,2.49,-77.74,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.219,Tag 1,2.534,2.362,1.107,3.49,2.65,1.23,2.0,3.0,3.4,1.61,2.19,-78.51,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.269,Tag 1,2.534,2.362,1.107,3.49,2.65,1.23,2.0,3.0,3.4,1.61,2.19,-78.51,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.269,Tag 0,1.485,1.171,0.82,2.08,2.1,2.23,2.64,2.33,2.39,2.42,2.48,-78.61,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.320,Tag 1,2.512,2.36,1.094,3.4,2.64,1.22,2.01,3.0,3.33,1.61,2.2,-78.5,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.320,Tag 0,1.485,1.171,0.82,2.08,2.1,2.23,2.64,2.33,2.39,2.42,2.48,-78.61,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.369,Tag 1,2.512,2.36,1.094,3.4,2.64,1.22,2.01,3.0,3.33,1.61,2.2,-78.5,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.369,Tag 0,1.486,1.164,0.829,2.1,2.09,2.21,2.63,2.33,2.39,2.41,2.46,-78.55,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.418,Tag 1,2.469,2.358,1.067,3.34,2.64,1.22,2.02,3.0,3.29,1.61,2.2,-78.62,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.418,Tag 0,1.486,1.164,0.829,2.1,2.09,2.21,2.63,2.33,2.39,2.41,2.46,-78.55,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.469,Tag 0,1.492,1.165,0.83,2.11,2.09,2.19,2.53,2.33,2.4,2.41,2.44,-78.44,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.469,Tag 1,2.469,2.358,1.067,3.34,2.64,1.22,2.02,3.0,3.29,1.61,2.2,-78.62,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.520,Tag 1,2.411,2.357,1.029,3.29,2.66,1.22,2.01,3.0,3.31,1.62,2.21,-78.64,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.520,Tag 0,1.492,1.165,0.83,2.11,2.09,2.19,2.53,2.33,2.4,2.41,2.44,-78.44,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.568,Tag 1,2.411,2.357,1.029,3.29,2.66,1.22,2.01,3.0,3.31,1.62,2.21,-78.64,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.568,Tag 0,1.497,1.17,0.829,2.11,2.1,2.18,2.57,2.34,2.4,2.41,2.44,-78.23,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.619,Tag 1,2.339,2.356,0.977,3.25,2.67,1.23,2.02,3.0,3.34,1.63,2.2,-78.61,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.619,Tag 0,1.497,1.17,0.829,2.11,2.1,2.18,2.57,2.34,2.4,2.41,2.44,-78.23,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.669,Tag 1,2.339,2.356,0.977,3.25,2.67,1.23,2.02,3.0,3.34,1.63,2.2,-78.61,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.669,Tag 0,1.504,1.181,0.822,2.11,2.1,2.16,2.63,2.34,2.41,2.41,2.43,-77.81,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.718,Tag 0,1.504,1.181,0.822,2.11,2.1,2.16,2.63,2.34,2.41,2.41,2.43,-77.81,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.718,Tag 1,2.259,2.357,0.916,3.22,2.67,1.22,2.02,3.0,3.39,1.64,2.21,-78.69,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.768,Tag 0,1.51,1.192,0.816,2.11,2.12,2.16,2.68,2.33,2.41,2.42,2.42,-77.66,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.769,Tag 1,2.259,2.357,0.916,3.22,2.67,1.22,2.02,3.0,3.39,1.64,2.21,-78.69,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.818,Tag 0,1.51,1.192,0.816,2.11,2.12,2.16,2.68,2.33,2.41,2.42,2.42,-77.66,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.818,Tag 1,2.183,2.361,0.851,3.2,2.68,1.23,2.01,3.0,3.42,1.63,2.21,-78.65,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.868,Tag 1,2.183,2.361,0.851,3.2,2.68,1.23,2.01,3.0,3.42,1.63,2.21,-78.65,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.868,Tag 0,1.512,1.208,0.81,2.11,2.14,2.17,2.71,2.33,2.42,2.42,2.41,-77.57,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.919,Tag 1,2.125,2.366,0.796,3.19,2.68,1.23,2.02,3.0,3.46,1.64,2.21,-78.7,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.919,Tag 0,1.512,1.208,0.81,2.11,2.14,2.17,2.71,2.33,2.42,2.42,2.41,-77.57,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.969,Tag 0,1.511,1.222,0.804,2.1,,2.17,2.74,2.32,2.42,2.42,2.41,-77.47,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:09.969,Tag 1,2.125,2.366,0.796,3.19,2.68,1.23,2.02,3.0,3.46,1.64,2.21,-78.7,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.018,Tag 0,1.511,1.222,0.804,2.1,,2.17,2.74,2.32,2.42,2.42,2.41,-77.47,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.018,Tag 1,2.081,2.371,0.748,3.19,2.68,1.22,2.01,3.0,3.5,1.64,2.21,-78.66,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.067,Tag 0,1.587,1.137,0.708,2.1,2.16,2.17,2.76,2.31,2.42,2.42,2.4,-77.62,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.067,Tag 1,2.081,2.371,0.748,3.19,2.68,1.22,2.01,3.0,3.5,1.64,2.21,-78.66,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.119,Tag 0,1.587,1.137,0.708,2.1,2.16,2.17,2.76,2.31,2.42,2.42,2.4,-77.62,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.119,Tag 1,2.047,2.377,0.706,3.19,2.68,1.22,2.01,3.0,3.54,1.64,2.21,-78.58,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.168,Tag 1,2.047,2.377,0.706,3.19,2.68,1.22,2.01,3.0,3.54,1.64,2.21,-78.58,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.168,Tag 0,1.578,1.15,0.702,2.1,2.18,2.18,2.79,2.31,2.42,2.43,2.39,-77.5,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.217,Tag 1,2.027,2.382,0.677,3.18,2.67,1.21,2.01,3.0,3.57,1.64,2.22,-78.52,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.217,Tag 0,1.578,1.15,0.702,2.1,2.18,2.18,2.79,2.31,2.42,2.43,2.39,-77.5,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.268,Tag 1,2.027,2.382,0.677,3.18,2.67,1.21,2.01,3.0,3.57,1.64,2.22,-78.52,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.268,Tag 0,1.566,1.162,0.7,2.09,2.21,2.18,2.81,2.31,2.42,2.44,2.38,-77.39,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.317,Tag 0,1.566,1.162,0.7,2.09,2.21,2.18,2.81,2.31,2.42,2.44,2.38,-77.39,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.317,Tag 1,2.013,2.384,0.656,3.18,2.66,1.21,2.01,3.01,3.6,1.63,2.23,-78.64,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.367,Tag 0,1.552,1.174,0.7,2.09,2.21,2.19,2.83,2.31,2.42,2.43,2.38,-77.26,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.367,Tag 1,2.013,2.384,0.656,3.18,2.66,1.21,2.01,3.01,3.6,1.63,2.23,-78.64,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.419,Tag 1,2.007,2.384,0.641,3.16,2.66,1.21,2.0,3.01,3.63,1.64,2.23,-78.88,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.419,Tag 0,1.552,1.174,0.7,2.09,2.21,2.19,2.83,2.31,2.42,2.43,2.38,-77.26,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.469,Tag 1,2.007,2.384,0.641,3.16,2.66,1.21,2.0,3.01,3.63,1.64,2.23,-78.88,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.469,Tag 0,1.538,1.182,0.699,2.09,2.22,2.2,2.85,2.31,2.42,2.42,2.38,-77.18,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.519,Tag 1,2.003,2.381,0.631,3.15,2.66,1.21,2.0,3.0,3.64,1.64,2.22,-78.58,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.519,Tag 0,1.538,1.182,0.699,2.09,2.22,2.2,2.85,2.31,2.42,2.42,2.38,-77.18,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.569,Tag 1,2.003,2.381,0.631,3.15,2.66,1.21,2.0,3.0,3.64,1.64,2.22,-78.58,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.569,Tag 0,1.526,1.189,0.705,2.09,2.23,2.22,2.87,2.31,2.43,2.42,2.39,-77.22,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.618,Tag 1,1.999,2.381,0.618,3.14,2.66,1.21,2.0,3.0,3.65,1.64,2.22,-78.79,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.618,Tag 0,1.526,1.189,0.705,2.09,2.23,2.22,2.87,2.31,2.43,2.42,2.39,-77.22,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.667,Tag 0,1.432,1.291,0.801,2.09,2.23,2.23,2.89,2.31,2.42,2.42,2.39,-77.3,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.667,Tag 1,1.999,2.381,0.618,3.14,2.66,1.21,2.0,3.0,3.65,1.64,2.22,-78.79,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.717,Tag 1,1.994,2.379,0.608,3.14,2.67,1.21,2.0,3.01,3.65,1.64,2.22,-78.65,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.717,Tag 0,1.432,1.291,0.801,2.09,2.23,2.23,2.89,2.31,2.42,2.42,2.39,-77.3,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.768,Tag 0,1.423,1.294,0.812,2.09,2.24,2.23,2.89,2.3,2.42,2.42,2.39,-77.42,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.768,Tag 1,1.994,2.379,0.608,3.14,2.67,1.21,2.0,3.01,3.65,1.64,2.22,-78.65,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.819,Tag 1,1.988,2.378,0.598,3.14,2.67,1.22,2.0,3.0,3.65,1.64,2.22,-78.76,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.819,Tag 0,1.423,1.294,0.812,2.09,2.24,2.23,2.89,2.3,2.42,2.42,2.39,-77.42,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.870,Tag 1,1.988,2.378,0.598,3.14,2.67,1.22,2.0,3.0,3.65,1.64,2.22,-78.76,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.870,Tag 0,1.415,1.294,0.822,2.08,2.26,2.21,2.79,2.29,2.42,2.41,2.39,-77.33,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.918,Tag 0,1.415,1.294,0.822,2.08,2.26,2.21,2.79,2.29,2.42,2.41,2.39,-77.33,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.918,Tag 1,1.983,2.376,0.588,3.16,2.67,1.22,2.0,3.0,3.65,1.64,2.22,-77.33,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.968,Tag 0,1.406,1.297,0.824,2.07,2.27,2.21,2.78,2.29,2.42,2.43,2.39,-77.16,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:10.968,Tag 1,1.983,2.376,0.588,3.16,2.67,1.22,2.0,3.0,3.65,1.64,2.22,-77.33,0,0,0,0,0,0,0,0,0,0,0,0
2026-01-21 16:21:11.019,Tag 0,1.406,1.297,0.824,2.07,2.27,2.21,2.78,2.29,2.42,2.43,2.39,-77.16,0,0,0,0,0,0,0,0,0,0,0,0
