时间,报警阈值(米),报警点名称,报警点X(米),报警点Y(米),报警点Z(米),标签X(米),标签Y(米),标签Z(米),标签号,
"2026-01-21 16:04:12.508",0.400,"焊机电源",1.450,2.100,0.390,1.220,2.268,0.605,"T0",
"2026-01-21 16:04:18.458",0.400,"接地夹下端",3.020,1.530,1.610,2.669,1.493,1.431,"T1",
"2026-01-21 16:04:18.558",0.400,"接地夹下端",3.020,1.530,1.610,2.789,1.523,1.409,"T1",
"2026-01-21 16:04:18.659",0.400,"接地夹下端",3.020,1.530,1.610,2.915,1.559,1.379,"T1",
"2026-01-21 16:04:18.759",0.400,"接地夹下端",3.020,1.530,1.610,3.016,1.601,1.333,"T1",
"2026-01-21 16:04:18.809",0.400,"接地夹下端",3.020,1.530,1.610,2.717,1.520,1.426,"T0",
"2026-01-21 16:04:18.858",0.400,"接地夹下端",3.020,1.530,1.610,3.107,1.628,1.286,"T1",
"2026-01-21 16:04:18.908",0.400,"接地夹下端",3.020,1.530,1.610,2.813,1.532,1.462,"T0",
"2026-01-21 16:04:19.009",0.400,"接地夹下端",3.020,1.530,1.610,2.909,1.538,1.489,"T0",
"2026-01-21 16:04:19.108",0.400,"焊把钳下端",3.020,1.150,1.560,3.006,1.538,1.503,"T0",
"2026-01-21 16:04:19.108",0.400,"接地夹下端",3.020,1.530,1.610,3.006,1.538,1.503,"T0",
"2026-01-21 16:04:19.209",0.400,"接地夹下端",3.020,1.530,1.610,3.147,1.526,1.493,"T0",
"2026-01-21 16:04:19.309",0.400,"接地夹下端",3.020,1.530,1.610,3.316,1.489,1.451,"T0",
"2026-01-21 16:04:29.209",0.400,"焊把钳下端",3.020,1.150,1.560,2.969,1.198,1.900,"T0",
"2026-01-21 16:04:29.308",0.400,"焊把钳下端",3.020,1.150,1.560,2.925,1.259,1.843,"T0",
"2026-01-21 16:04:29.308",0.400,"接地夹下端",3.020,1.530,1.610,2.925,1.259,1.843,"T0",
"2026-01-21 16:04:29.409",0.400,"焊把钳下端",3.020,1.150,1.560,2.838,1.334,1.794,"T0",
"2026-01-21 16:04:29.409",0.400,"接地夹下端",3.020,1.530,1.610,2.838,1.334,1.794,"T0",
"2026-01-21 16:04:29.509",0.400,"接地夹下端",3.020,1.530,1.610,2.748,1.397,1.746,"T0",
"2026-01-21 16:04:29.607",0.400,"接地夹下端",3.020,1.530,1.610,2.677,1.456,1.700,"T0",
"2026-01-21 16:04:34.108",0.400,"墙壁电源",2.440,2.570,0.970,2.636,2.409,1.049,"T0",
"2026-01-21 16:04:34.207",0.400,"墙壁电源",2.440,2.570,0.970,2.587,2.565,0.988,"T0",
"2026-01-21 16:04:34.308",0.400,"墙壁电源",2.440,2.570,0.970,2.509,2.768,0.803,"T0",
"2026-01-21 16:04:35.408",0.400,"墙壁电源",2.440,2.570,0.970,2.500,2.920,1.132,"T0",
"2026-01-21 16:04:35.508",0.400,"墙壁电源",2.440,2.570,0.970,2.527,2.840,1.180,"T0",
"2026-01-21 16:04:35.607",0.400,"墙壁电源",2.440,2.570,0.970,2.547,2.783,1.201,"T0",
"2026-01-21 16:04:35.708",0.400,"墙壁电源",2.440,2.570,0.970,2.556,2.744,1.203,"T0",
"2026-01-21 16:04:35.808",0.400,"墙壁电源",2.440,2.570,0.970,2.549,2.721,1.193,"T0",
"2026-01-21 16:04:35.908",0.400,"墙壁电源",2.440,2.570,0.970,2.531,2.709,1.177,"T0",
"2026-01-21 16:04:36.007",0.400,"墙壁电源",2.440,2.570,0.970,2.502,2.709,1.157,"T0",
"2026-01-21 16:04:36.108",0.400,"墙壁电源",2.440,2.570,0.970,2.461,2.720,1.127,"T0",
"2026-01-21 16:04:36.158",0.400,"墙壁电源",2.440,2.570,0.970,2.363,2.702,0.634,"T1",
"2026-01-21 16:04:36.208",0.400,"墙壁电源",2.440,2.570,0.970,2.415,2.734,1.094,"T0",
"2026-01-21 16:04:36.308",0.400,"墙壁电源",2.440,2.570,0.970,2.370,2.748,1.065,"T0",
"2026-01-21 16:04:36.357",0.400,"墙壁电源",2.440,2.570,0.970,2.303,2.644,0.654,"T1",
"2026-01-21 16:04:36.408",0.400,"墙壁电源",2.440,2.570,0.970,2.325,2.764,1.034,"T0",
"2026-01-21 16:04:36.457",0.400,"墙壁电源",2.440,2.570,0.970,2.331,2.623,0.684,"T1",
"2026-01-21 16:04:36.508",0.400,"墙壁电源",2.440,2.570,0.970,2.283,2.782,0.999,"T0",
"2026-01-21 16:04:36.557",0.400,"墙壁电源",2.440,2.570,0.970,2.360,2.604,0.711,"T1",
"2026-01-21 16:04:36.607",0.400,"墙壁电源",2.440,2.570,0.970,2.243,2.802,0.961,"T0",
"2026-01-21 16:04:36.657",0.400,"墙壁电源",2.440,2.570,0.970,2.387,2.588,0.725,"T1",
"2026-01-21 16:04:36.708",0.400,"墙壁电源",2.440,2.570,0.970,2.213,2.816,0.927,"T0",
"2026-01-21 16:04:36.758",0.400,"墙壁电源",2.440,2.570,0.970,2.410,2.576,0.725,"T1",
"2026-01-21 16:04:36.807",0.400,"墙壁电源",2.440,2.570,0.970,2.186,2.830,0.892,"T0",
"2026-01-21 16:04:36.856",0.400,"墙壁电源",2.440,2.570,0.970,2.433,2.566,0.716,"T1",
"2026-01-21 16:04:36.957",0.400,"墙壁电源",2.440,2.570,0.970,2.454,2.554,0.714,"T1",
"2026-01-21 16:04:37.058",0.400,"墙壁电源",2.440,2.570,0.970,2.474,2.541,0.718,"T1",
"2026-01-21 16:04:37.158",0.400,"墙壁电源",2.440,2.570,0.970,2.491,2.528,0.720,"T1",
"2026-01-21 16:04:37.257",0.400,"墙壁电源",2.440,2.570,0.970,2.507,2.515,0.727,"T1",
"2026-01-21 16:04:37.357",0.400,"墙壁电源",2.440,2.570,0.970,2.521,2.504,0.734,"T1",
"2026-01-21 16:04:37.458",0.400,"墙壁电源",2.440,2.570,0.970,2.534,2.493,0.744,"T1",
"2026-01-21 16:04:37.557",0.400,"墙壁电源",2.440,2.570,0.970,2.547,2.483,0.755,"T1",
"2026-01-21 16:04:37.656",0.400,"墙壁电源",2.440,2.570,0.970,2.558,2.472,0.769,"T1",
"2026-01-21 16:04:37.758",0.400,"墙壁电源",2.440,2.570,0.970,2.572,2.461,0.783,"T1",
"2026-01-21 16:04:37.858",0.400,"墙壁电源",2.440,2.570,0.970,2.580,2.453,0.796,"T1",
"2026-01-21 16:04:37.957",0.400,"墙壁电源",2.440,2.570,0.970,2.588,2.445,0.810,"T1",
"2026-01-21 16:04:38.057",0.400,"墙壁电源",2.440,2.570,0.970,2.597,2.438,0.821,"T1",
"2026-01-21 16:04:38.158",0.400,"墙壁电源",2.440,2.570,0.970,2.605,2.431,0.828,"T1",
"2026-01-21 16:04:38.257",0.400,"墙壁电源",2.440,2.570,0.970,2.614,2.428,0.830,"T1",
"2026-01-21 16:04:38.357",0.400,"墙壁电源",2.440,2.570,0.970,2.621,2.426,0.829,"T1",
"2026-01-21 16:04:38.457",0.400,"墙壁电源",2.440,2.570,0.970,2.633,2.422,0.831,"T1",
"2026-01-21 16:04:38.558",0.400,"墙壁电源",2.440,2.570,0.970,2.644,2.419,0.831,"T1",
"2026-01-21 16:04:38.656",0.400,"墙壁电源",2.440,2.570,0.970,2.634,2.440,0.826,"T1",
"2026-01-21 16:04:38.708",0.400,"墙壁电源",2.440,2.570,0.970,2.114,2.649,1.122,"T0",
"2026-01-21 16:04:38.757",0.400,"墙壁电源",2.440,2.570,0.970,2.606,2.480,0.812,"T1",
"2026-01-21 16:04:38.808",0.400,"墙壁电源",2.440,2.570,0.970,2.095,2.678,1.081,"T0",
"2026-01-21 16:04:38.857",0.400,"墙壁电源",2.440,2.570,0.970,2.579,2.515,0.803,"T1",
"2026-01-21 16:04:38.958",0.400,"墙壁电源",2.440,2.570,0.970,2.550,2.549,0.796,"T1",
"2026-01-21 16:04:39.058",0.400,"墙壁电源",2.440,2.570,0.970,2.518,2.583,0.784,"T1",
"2026-01-21 16:04:39.157",0.400,"墙壁电源",2.440,2.570,0.970,2.486,2.615,0.772,"T1",
"2026-01-21 16:04:39.258",0.400,"墙壁电源",2.440,2.570,0.970,2.477,2.618,0.767,"T1",
"2026-01-21 16:04:39.357",0.400,"墙壁电源",2.440,2.570,0.970,2.488,2.599,0.773,"T1",
"2026-01-21 16:04:39.457",0.400,"墙壁电源",2.440,2.570,0.970,2.499,2.583,0.775,"T1",
"2026-01-21 16:04:39.558",0.400,"墙壁电源",2.440,2.570,0.970,2.517,2.566,0.788,"T1",
"2026-01-21 16:04:39.658",0.400,"墙壁电源",2.440,2.570,0.970,2.553,2.549,0.815,"T1",
"2026-01-21 16:04:39.756",0.400,"墙壁电源",2.440,2.570,0.970,2.589,2.535,0.840,"T1",
"2026-01-21 16:04:39.857",0.400,"墙壁电源",2.440,2.570,0.970,2.617,2.524,0.860,"T1",
"2026-01-21 16:04:39.958",0.400,"墙壁电源",2.440,2.570,0.970,2.637,2.516,0.873,"T1",
"2026-01-21 16:04:40.058",0.400,"墙壁电源",2.440,2.570,0.970,2.656,2.506,0.882,"T1",
"2026-01-21 16:04:40.157",0.400,"墙壁电源",2.440,2.570,0.970,2.680,2.495,0.882,"T1",
"2026-01-21 16:04:40.257",0.400,"墙壁电源",2.440,2.570,0.970,2.680,2.477,0.876,"T1",
"2026-01-21 16:04:40.357",0.400,"墙壁电源",2.440,2.570,0.970,2.675,2.455,0.881,"T1",
"2026-01-21 16:04:40.457",0.400,"墙壁电源",2.440,2.570,0.970,2.677,2.422,0.905,"T1",
"2026-01-21 16:04:40.556",0.400,"墙壁电源",2.440,2.570,0.970,2.672,2.385,0.937,"T1",
"2026-01-21 16:04:40.656",0.400,"墙壁电源",2.440,2.570,0.970,2.658,2.345,0.972,"T1",
"2026-01-21 16:04:40.758",0.400,"墙壁电源",2.440,2.570,0.970,2.627,2.298,1.010,"T1",
"2026-01-21 16:04:40.856",0.400,"墙壁电源",2.440,2.570,0.970,2.597,2.252,1.044,"T1",
"2026-01-21 16:04:41.208",0.400,"墙壁电源",2.440,2.570,0.970,2.427,2.929,0.822,"T0",
"2026-01-21 16:04:46.407",0.400,"焊机电源",1.450,2.100,0.390,1.359,2.474,0.493,"T0",
"2026-01-21 16:04:47.208",0.400,"焊机电源",1.450,2.100,0.390,1.452,2.356,0.520,"T0",
"2026-01-21 16:04:47.307",0.400,"焊机电源",1.450,2.100,0.390,1.456,2.352,0.265,"T0",
"2026-01-21 16:04:49.707",0.400,"焊机电源",1.450,2.100,0.390,1.490,2.410,0.232,"T0",
"2026-01-21 16:04:49.807",0.400,"焊机电源",1.450,2.100,0.390,1.515,2.426,0.258,"T0",
"2026-01-21 16:04:49.909",0.400,"焊机电源",1.450,2.100,0.390,1.540,2.455,0.543,"T0",
"2026-01-21 16:04:53.308",0.400,"焊机电源",1.450,2.100,0.390,1.583,2.348,0.596,"T0",
"2026-01-21 16:04:53.407",0.400,"焊机电源",1.450,2.100,0.390,1.490,2.395,0.483,"T0",
"2026-01-21 16:04:53.507",0.400,"焊机电源",1.450,2.100,0.390,1.385,2.460,0.370,"T0",
"2026-01-21 16:04:54.507",0.400,"焊机电源",1.450,2.100,0.390,1.137,2.264,0.390,"T0",
"2026-01-21 16:04:54.606",0.400,"焊机电源",1.450,2.100,0.390,1.181,2.162,0.532,"T0",
"2026-01-21 16:04:54.707",0.400,"焊机电源",1.450,2.100,0.390,1.227,2.061,0.687,"T0",
"2026-01-21 16:04:54.856",0.400,"电压电流旋钮",1.560,1.500,0.370,1.617,1.369,0.741,"T1",
"2026-01-21 16:04:55.607",0.400,"焊机电源",1.450,2.100,0.390,1.107,2.067,0.547,"T0",
"2026-01-21 16:04:58.755",0.400,"电压电流旋钮",1.560,1.500,0.370,1.352,1.300,0.582,"T1",
"2026-01-21 16:04:58.857",0.400,"电压电流旋钮",1.560,1.500,0.370,1.356,1.333,0.542,"T1",
"2026-01-21 16:04:58.957",0.400,"电压电流旋钮",1.560,1.500,0.370,1.340,1.382,0.471,"T1",
"2026-01-21 16:04:59.056",0.400,"电压电流旋钮",1.560,1.500,0.370,1.333,1.411,0.438,"T1",
"2026-01-21 16:04:59.157",0.400,"电压电流旋钮",1.560,1.500,0.370,1.335,1.428,0.413,"T1",
"2026-01-21 16:04:59.257",0.400,"电压电流旋钮",1.560,1.500,0.370,1.212,1.589,0.493,"T1",
"2026-01-21 16:04:59.356",0.400,"电压电流旋钮",1.560,1.500,0.370,1.213,1.605,0.457,"T1",
"2026-01-21 16:04:59.456",0.400,"电压电流旋钮",1.560,1.500,0.370,1.230,1.604,0.431,"T1",
"2026-01-21 16:04:59.557",0.400,"电压电流旋钮",1.560,1.500,0.370,1.267,1.575,0.453,"T1",
"2026-01-21 16:04:59.657",0.400,"电压电流旋钮",1.560,1.500,0.370,1.293,1.565,0.456,"T1",
"2026-01-21 16:04:59.757",0.400,"电压电流旋钮",1.560,1.500,0.370,1.323,1.542,0.494,"T1",
"2026-01-21 16:04:59.856",0.400,"电压电流旋钮",1.560,1.500,0.370,1.358,1.470,0.610,"T1",
"2026-01-21 16:04:59.957",0.400,"电压电流旋钮",1.560,1.500,0.370,1.410,1.429,0.697,"T1",
"2026-01-21 16:05:01.557",0.400,"焊把钳下端",3.020,1.150,1.560,2.835,0.961,1.614,"T1",
"2026-01-21 16:05:01.656",0.400,"焊把钳下端",3.020,1.150,1.560,2.916,1.085,1.574,"T1",
"2026-01-21 16:05:01.756",0.400,"焊把钳下端",3.020,1.150,1.560,2.985,1.206,1.526,"T1",
"2026-01-21 16:05:01.756",0.400,"接地夹下端",3.020,1.530,1.610,2.985,1.206,1.526,"T1",
"2026-01-21 16:05:01.808",0.400,"接地夹下端",3.020,1.530,1.610,2.672,1.435,1.708,"T0",
"2026-01-21 16:05:01.857",0.400,"焊把钳下端",3.020,1.150,1.560,3.055,1.320,1.478,"T1",
"2026-01-21 16:05:01.857",0.400,"接地夹下端",3.020,1.530,1.610,3.055,1.320,1.478,"T1",
"2026-01-21 16:05:01.905",0.400,"焊把钳下端",3.020,1.150,1.560,2.877,1.402,1.692,"T0",
"2026-01-21 16:05:01.905",0.400,"接地夹下端",3.020,1.530,1.610,2.877,1.402,1.692,"T0",
"2026-01-21 16:05:01.958",0.400,"焊把钳下端",3.020,1.150,1.560,3.102,1.412,1.437,"T1",
"2026-01-21 16:05:01.958",0.400,"接地夹下端",3.020,1.530,1.610,3.102,1.412,1.437,"T1",
"2026-01-21 16:05:02.006",0.400,"焊把钳下端",3.020,1.150,1.560,3.071,1.379,1.662,"T0",
"2026-01-21 16:05:02.006",0.400,"接地夹下端",3.020,1.530,1.610,3.071,1.379,1.662,"T0",
"2026-01-21 16:05:02.057",0.400,"接地夹下端",3.020,1.530,1.610,3.191,1.471,1.391,"T1",
"2026-01-21 16:05:02.106",0.400,"焊把钳下端",3.020,1.150,1.560,3.257,1.371,1.624,"T0",
"2026-01-21 16:05:02.106",0.400,"接地夹下端",3.020,1.530,1.610,3.257,1.371,1.624,"T0",
"2026-01-21 16:05:02.157",0.400,"接地夹下端",3.020,1.530,1.610,3.280,1.519,1.347,"T1",
"2026-01-21 16:05:04.306",0.400,"焊把钳下端",3.020,1.150,1.560,3.290,1.280,1.814,"T0",
"2026-01-21 16:05:04.406",0.400,"焊把钳下端",3.020,1.150,1.560,3.236,1.280,1.820,"T0",
"2026-01-21 16:05:04.406",0.400,"接地夹下端",3.020,1.530,1.610,3.236,1.280,1.820,"T0",
"2026-01-21 16:05:04.507",0.400,"焊把钳下端",3.020,1.150,1.560,3.153,1.279,1.829,"T0",
"2026-01-21 16:05:04.507",0.400,"接地夹下端",3.020,1.530,1.610,3.153,1.279,1.829,"T0",
"2026-01-21 16:05:04.606",0.400,"焊把钳下端",3.020,1.150,1.560,3.088,1.279,1.831,"T0",
"2026-01-21 16:05:04.606",0.400,"接地夹下端",3.020,1.530,1.610,3.088,1.279,1.831,"T0",
"2026-01-21 16:05:04.706",0.400,"焊把钳下端",3.020,1.150,1.560,3.042,1.280,1.829,"T0",
"2026-01-21 16:05:04.706",0.400,"接地夹下端",3.020,1.530,1.610,3.042,1.280,1.829,"T0",
"2026-01-21 16:05:04.807",0.400,"焊把钳下端",3.020,1.150,1.560,3.005,1.280,1.829,"T0",
"2026-01-21 16:05:04.807",0.400,"接地夹下端",3.020,1.530,1.610,3.005,1.280,1.829,"T0",
"2026-01-21 16:05:04.907",0.400,"焊把钳下端",3.020,1.150,1.560,2.975,1.281,1.826,"T0",
"2026-01-21 16:05:04.907",0.400,"接地夹下端",3.020,1.530,1.610,2.975,1.281,1.826,"T0",
"2026-01-21 16:05:05.005",0.400,"焊把钳下端",3.020,1.150,1.560,2.974,1.283,1.823,"T0",
"2026-01-21 16:05:05.005",0.400,"接地夹下端",3.020,1.530,1.610,2.974,1.283,1.823,"T0",
"2026-01-21 16:05:05.107",0.400,"焊把钳下端",3.020,1.150,1.560,2.943,1.325,1.839,"T0",
"2026-01-21 16:05:05.107",0.400,"接地夹下端",3.020,1.530,1.610,2.943,1.325,1.839,"T0",
"2026-01-21 16:05:05.207",0.400,"焊把钳下端",3.020,1.150,1.560,2.979,1.330,1.834,"T0",
"2026-01-21 16:05:05.207",0.400,"接地夹下端",3.020,1.530,1.610,2.979,1.330,1.834,"T0",
"2026-01-21 16:05:05.307",0.400,"焊把钳下端",3.020,1.150,1.560,3.040,1.336,1.827,"T0",
"2026-01-21 16:05:05.307",0.400,"接地夹下端",3.020,1.530,1.610,3.040,1.336,1.827,"T0",
"2026-01-21 16:05:05.407",0.400,"焊把钳下端",3.020,1.150,1.560,3.093,1.345,1.817,"T0",
"2026-01-21 16:05:05.407",0.400,"接地夹下端",3.020,1.530,1.610,3.093,1.345,1.817,"T0",
"2026-01-21 16:05:05.505",0.400,"焊把钳下端",3.020,1.150,1.560,3.159,1.352,1.807,"T0",
"2026-01-21 16:05:05.505",0.400,"接地夹下端",3.020,1.530,1.610,3.159,1.352,1.807,"T0",
"2026-01-21 16:05:05.607",0.400,"焊把钳下端",3.020,1.150,1.560,3.210,1.359,1.795,"T0",
"2026-01-21 16:05:05.607",0.400,"接地夹下端",3.020,1.530,1.610,3.210,1.359,1.795,"T0",
"2026-01-21 16:05:05.707",0.400,"接地夹下端",3.020,1.530,1.610,3.319,1.329,1.759,"T0",
"2026-01-21 16:05:07.506",0.400,"焊把钳下端",3.020,1.150,1.560,3.202,1.183,1.821,"T0",
"2026-01-21 16:05:07.605",0.400,"焊把钳下端",3.020,1.150,1.560,3.054,1.193,1.842,"T0",
"2026-01-21 16:05:07.656",0.400,"焊把钳下端",3.020,1.150,1.560,3.378,1.323,1.582,"T1",
"2026-01-21 16:05:07.706",0.400,"焊把钳下端",3.020,1.150,1.560,2.905,1.240,1.855,"T0",
"2026-01-21 16:05:07.706",0.400,"接地夹下端",3.020,1.530,1.610,2.905,1.240,1.855,"T0",
"2026-01-21 16:05:07.756",0.400,"焊把钳下端",3.020,1.150,1.560,3.232,1.209,1.681,"T1",
"2026-01-21 16:05:07.756",0.400,"接地夹下端",3.020,1.530,1.610,3.232,1.209,1.681,"T1",
"2026-01-21 16:05:07.857",0.400,"焊把钳下端",3.020,1.150,1.560,3.128,1.127,1.744,"T1",
"2026-01-21 16:05:07.957",0.400,"焊把钳下端",3.020,1.150,1.560,3.074,1.061,1.752,"T1",
"2026-01-21 16:05:08.056",0.400,"焊把钳下端",3.020,1.150,1.560,2.983,1.057,1.749,"T1",
"2026-01-21 16:05:08.157",0.400,"焊把钳下端",3.020,1.150,1.560,2.915,1.080,1.726,"T1",
"2026-01-21 16:05:08.257",0.400,"焊把钳下端",3.020,1.150,1.560,2.863,1.116,1.693,"T1",
"2026-01-21 16:05:08.356",0.400,"焊把钳下端",3.020,1.150,1.560,2.795,1.138,1.663,"T1",
"2026-01-21 16:05:08.456",0.400,"焊把钳下端",3.020,1.150,1.560,2.712,1.151,1.635,"T1",
"2026-01-21 16:05:12.156",0.400,"焊把钳下端",3.020,1.150,1.560,3.124,0.903,1.273,"T1",
"2026-01-21 16:05:16.056",0.400,"待焊钢板",0.810,0.460,0.000,0.876,0.145,0.086,"T1",
"2026-01-21 16:05:16.156",0.400,"待焊钢板",0.810,0.460,0.000,0.872,0.154,-0.133,"T1",
"2026-01-21 16:05:16.756",0.400,"待焊钢板",0.810,0.460,0.000,0.881,0.212,-0.299,"T1",
"2026-01-21 16:05:16.856",0.400,"待焊钢板",0.810,0.460,0.000,0.885,0.216,-0.250,"T1",
"2026-01-21 16:05:16.957",0.400,"待焊钢板",0.810,0.460,0.000,0.888,0.219,-0.189,"T1",
"2026-01-21 16:05:17.057",0.400,"待焊钢板",0.810,0.460,0.000,0.891,0.220,-0.135,"T1",
"2026-01-21 16:05:17.156",0.400,"待焊钢板",0.810,0.460,0.000,0.890,0.228,-0.089,"T1",
"2026-01-21 16:05:17.256",0.400,"待焊钢板",0.810,0.460,0.000,0.885,0.262,-0.053,"T1",
"2026-01-21 16:05:17.355",0.400,"待焊钢板",0.810,0.460,0.000,0.883,0.267,-0.019,"T1",
"2026-01-21 16:05:17.456",0.400,"待焊钢板",0.810,0.460,0.000,0.881,0.273,-0.000,"T1",
"2026-01-21 16:05:17.556",0.400,"待焊钢板",0.810,0.460,0.000,0.880,0.275,-0.000,"T1",
"2026-01-21 16:05:17.656",0.400,"待焊钢板",0.810,0.460,0.000,0.879,0.279,-0.000,"T1",
"2026-01-21 16:05:17.756",0.400,"待焊钢板",0.810,0.460,0.000,0.880,0.280,-0.000,"T1",
"2026-01-21 16:05:17.856",0.400,"待焊钢板",0.810,0.460,0.000,0.885,0.252,-0.000,"T1",
"2026-01-21 16:05:17.956",0.400,"待焊钢板",0.810,0.460,0.000,0.885,0.254,-0.000,"T1",
"2026-01-21 16:05:18.056",0.400,"待焊钢板",0.810,0.460,0.000,0.885,0.252,-0.000,"T1",
"2026-01-21 16:05:18.156",0.400,"待焊钢板",0.810,0.460,0.000,0.883,0.253,-0.000,"T1",
"2026-01-21 16:05:18.256",0.400,"待焊钢板",0.810,0.460,0.000,0.882,0.253,-0.000,"T1",
"2026-01-21 16:05:18.356",0.400,"待焊钢板",0.810,0.460,0.000,0.880,0.255,-0.000,"T1",
"2026-01-21 16:05:18.456",0.400,"待焊钢板",0.810,0.460,0.000,0.879,0.254,-0.000,"T1",
"2026-01-21 16:05:18.557",0.400,"待焊钢板",0.810,0.460,0.000,0.879,0.252,-0.000,"T1",
"2026-01-21 16:05:18.655",0.400,"待焊钢板",0.810,0.460,0.000,0.880,0.250,-0.000,"T1",
"2026-01-21 16:05:18.758",0.400,"待焊钢板",0.810,0.460,0.000,0.879,0.244,-0.000,"T1",
"2026-01-21 16:05:18.855",0.400,"待焊钢板",0.810,0.460,0.000,0.878,0.235,-0.000,"T1",
"2026-01-21 16:05:18.957",0.400,"待焊钢板",0.810,0.460,0.000,0.871,0.189,-0.032,"T1",
"2026-01-21 16:05:19.059",0.400,"待焊钢板",0.810,0.460,0.000,0.857,0.138,-0.083,"T1",
"2026-01-21 16:05:19.156",0.400,"待焊钢板",0.810,0.460,0.000,0.841,0.097,-0.159,"T1",
"2026-01-21 16:05:24.755",0.400,"锤子",0.240,0.170,0.000,-0.002,0.158,-0.128,"T1",
"2026-01-21 16:05:24.856",0.400,"锤子",0.240,0.170,0.000,0.043,0.223,0.038,"T1",
"2026-01-21 16:05:24.956",0.400,"锤子",0.240,0.170,0.000,0.075,0.293,-0.001,"T1",
"2026-01-21 16:05:25.058",0.400,"锤子",0.240,0.170,0.000,0.098,0.365,0.207,"T1",
"2026-01-21 16:05:25.407",0.400,"待焊钢板",0.810,0.460,0.000,0.803,0.724,0.235,"T0",
"2026-01-21 16:05:25.807",0.400,"面罩把手",0.240,0.830,0.000,0.500,0.939,0.068,"T0",
"2026-01-21 16:05:25.907",0.400,"面罩把手",0.240,0.830,0.000,0.385,1.031,-0.051,"T0",
"2026-01-21 16:05:26.006",0.400,"面罩把手",0.240,0.830,0.000,0.282,1.119,0.069,"T0",
"2026-01-21 16:05:27.156",0.400,"锤子",0.240,0.170,0.000,0.430,0.358,0.223,"T1",
"2026-01-21 16:05:27.255",0.400,"待焊钢板",0.810,0.460,0.000,0.446,0.303,0.021,"T1",
"2026-01-21 16:05:27.255",0.400,"锤子",0.240,0.170,0.000,0.446,0.303,0.021,"T1",
"2026-01-21 16:05:27.357",0.400,"锤子",0.240,0.170,0.000,0.467,0.245,-0.163,"T1",
"2026-01-21 16:05:27.455",0.400,"锤子",0.240,0.170,0.000,0.437,0.197,-0.162,"T1",
"2026-01-21 16:05:27.556",0.400,"锤子",0.240,0.170,0.000,0.460,0.085,-0.296,"T1",
"2026-01-21 16:05:27.656",0.400,"锤子",0.240,0.170,0.000,0.425,0.038,-0.117,"T1",
"2026-01-21 16:05:27.755",0.400,"锤子",0.240,0.170,0.000,0.428,-0.038,-0.016,"T1",
"2026-01-21 16:05:27.857",0.400,"锤子",0.240,0.170,0.000,0.421,-0.117,0.073,"T1",
"2026-01-21 16:05:34.354",0.400,"待焊钢板",0.810,0.460,0.000,0.722,0.402,0.375,"T1",
"2026-01-21 16:05:34.455",0.400,"待焊钢板",0.810,0.460,0.000,0.791,0.378,0.174,"T1",
"2026-01-21 16:05:34.556",0.400,"待焊钢板",0.810,0.460,0.000,0.867,0.346,0.191,"T1",
"2026-01-21 16:05:34.656",0.400,"待焊钢板",0.810,0.460,0.000,0.926,0.313,0.207,"T1",
"2026-01-21 16:05:34.755",0.400,"待焊钢板",0.810,0.460,0.000,0.969,0.283,0.234,"T1",
"2026-01-21 16:05:34.855",0.400,"待焊钢板",0.810,0.460,0.000,0.999,0.274,0.269,"T1",
"2026-01-21 16:05:37.605",0.400,"焊把钳下端",3.020,1.150,1.560,3.081,0.988,1.237,"T0",
"2026-01-21 16:05:37.706",0.400,"焊把钳下端",3.020,1.150,1.560,3.036,1.076,1.252,"T0",
"2026-01-21 16:05:37.805",0.400,"焊把钳下端",3.020,1.150,1.560,2.984,1.196,1.246,"T0",
"2026-01-21 16:05:37.905",0.400,"焊把钳下端",3.020,1.150,1.560,2.893,1.345,1.256,"T0",
"2026-01-21 16:05:48.903",0.400,"墙壁电源",2.440,2.570,0.970,2.139,2.328,0.882,"T0",
"2026-01-21 16:05:49.005",0.400,"墙壁电源",2.440,2.570,0.970,2.226,2.286,0.887,"T0",
"2026-01-21 16:05:49.104",0.400,"墙壁电源",2.440,2.570,0.970,2.313,2.258,0.892,"T0",
"2026-01-21 16:05:49.204",0.400,"墙壁电源",2.440,2.570,0.970,2.319,2.335,0.873,"T0",
"2026-01-21 16:05:49.305",0.400,"墙壁电源",2.440,2.570,0.970,2.389,2.347,0.872,"T0",
"2026-01-21 16:05:49.403",0.400,"墙壁电源",2.440,2.570,0.970,2.454,2.376,0.870,"T0",
"2026-01-21 16:05:49.503",0.400,"墙壁电源",2.440,2.570,0.970,2.490,2.431,0.856,"T0",
"2026-01-21 16:05:49.604",0.400,"墙壁电源",2.440,2.570,0.970,2.495,2.507,0.823,"T0",
"2026-01-21 16:05:49.704",0.400,"墙壁电源",2.440,2.570,0.970,2.481,2.590,0.786,"T0",
"2026-01-21 16:05:49.805",0.400,"墙壁电源",2.440,2.570,0.970,2.449,2.680,0.728,"T0",
"2026-01-21 16:05:49.905",0.400,"墙壁电源",2.440,2.570,0.970,2.428,2.743,0.688,"T0",
"2026-01-21 16:05:50.004",0.400,"墙壁电源",2.440,2.570,0.970,2.397,2.800,0.650,"T0",
"2026-01-21 16:05:51.004",0.400,"墙壁电源",2.440,2.570,0.970,2.447,2.848,0.745,"T0",
"2026-01-21 16:05:51.105",0.400,"墙壁电源",2.440,2.570,0.970,2.482,2.832,0.788,"T0",
